3,grade changes,your input needed grade changes hello apart problem described sent history facing another one cannot create flows for members architecture discipline looks like interface does provide options create flows can you please help with thank you sent tuesday re your input needed grade changes hi when try view flows prompted enter password keeps asking these credentials indefinitely tried with ie chrome behavior same you can help with or should send thank you sent tuesday your input needed grade changes importance high dear please be advised set for you start reviewing approval flows for grade changes process you already know effective july functionality for enables them review approval flows for their delegate approval flows review someone their hod please note enables delegating flows review person own discipline meaning one delegate can only review flows one discipline should you also need flows be configured ll be your disposal deadline for reviewing flows th latest afterwards we open for entering grade changes if any let know kind regards job integration taxation specialist,40
0,laptop not starting,sent october laptop starting hello laptop starting asks insert disk into drive please help thanks front end developer,32
12,lost access card,lost access card dear have lost access card could you please deactivate former card help obtain one thank you kind regards sox controls manager,73
2,audit roaming profiles paths check for active inactive users,poll status down has assigned hello got alerts low disk partition where roaming profiles partitions stored users configured roaming profiles attached roaming profiles file folders profiles directory attached folders view these lists different please attached lists take appropriate actions folders left profiles directory users active roaming profiles needed please approve further details please let best regards senior engineer poll status down has assigned please advised record number has assigned please review details take appropriate action description poll status down poll output partition over threshold summary poll status down number priority moderate assignment location monitoring please link kind regards ref msg,4
0,extension cord request,tuesday november extension cord hi received extension cord,32
12,access to the secure area,december please secure area hi please secure area thank officer,73
0,for and,wednesday july dear ask please assign persons part thank officer,32
10,please correct cc for following persons urgent,sent thursday november please correct for following urgent importance high hi red below should be under please correct urgently we cannot afford having their costs being booked thank you,68
3,new starter belgrade,friday pm hi joiner attached regards officer,40
0,laptop issue,sent wednesday march laptop issue dear would like again laptop some problem screen stuck etc regards,32
1,additional space,additional hello possible additional currently find insufficient archive thank testing discipline lead,36
2,ownership,friday pm ownership hello please ownership active directory thank engineer,4
5,service loading very slow,sent monday march down hey seems be done affect more than thanks software developer,51
10,oracle project approver change,pm approver change hi please approver thank,68
2,incorrect line manager setup the ad for,sent wednesday incorrect line manager setup ad hello please below we have with incorrect line manager setup ad needs be under myself per data could you please resolve ad thanks manager sent re your direct report taken joiners training test add data correct for for some reason ad incorrect why suggest you make update ad for need be updated our th when regards sent re your direct report taken joiners training test thanks guess there rush we could wait regards manager sent re your direct report taken joiners training test hi checked still listed we asked amend february have wait until when active we unable initiate changes yesterday kind regards planning officer sent re your direct report taken joiners training test yes mine ll him for training wrongly reported under address book also noticed reported under but should be mine well manager sent re your direct report taken joiners training test hi report checked according have copied does suggest line manager presumably caused confusion any light you could throw would be much appreciated but for error cheers sent your direct report taken joiners training test hello apologies for if you receive multiple merge does allow combine multiple records merge table appears your direct report yet taken information baseline quiz for joiners also have viewed overview training course materials recommended awareness education step before taking quiz sometimes lookup procedure results gives wrong result usually due name change or presence multiple addresses active directory if already taken baseline quiz please let know fix records make lookup works correctly future could you ask their earliest convenience log web site watch information overview training course movie here resource content awareness october view data movie here resource content data then take baseline quiz for joiners here id we know taking awareness training test quiz consuming but we have contractual commitments our clients ensure employees have received tested information awareness training part induction process for joiners forget even your most recently joined members since st should be reminded too should take overview training course baseline quiz possible if have done already anyway should have reminded about by by their location finally note any joiners teams themselves likely configured trainers must follow these specific instructions before attempting take baseline quiz otherwise their score be recorded main quiz results we think have taken quiz thanks kind regards information compliance officer extension or,4
4,access request for a site,tuesday pm site requesting links site manage setting site please specify level require write visualize content thank note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other sites dynamic interactive members site contribute own ideas content well comment contribute other registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,46
4,wants to access,wants update status trainings accept decline requests,46
8,expenses report,sent wednesday july report importance high hi please help be able select print preview action for printing our requests issues affects colleagues action disappeared we used before best regards manager en,66
4,wants to access account documentation,requests tuesday wants documentation developer materials accept decline,46
3,new starter former intern,wednesday march pm re hello please find attached let everything needed regards wednesday march pm hi please fill starting st further assistance needed side let thank,40
0,adapter request,february plug adaptor hello plug adaptor thanks blvd floor,32
12,suspend access card for maternity leaver,advised maternity leave,73
10,oracle expense claim error,sent monday november expense claim error hi kindly ask for your below issue have approved accordingly expense claim member however seems restart approvals flow under same number without any action done by her or respect there defect can cancel assigned one without braking real one we need manager,68
0,visual studio license,visual studio license hello please help license visual studio professional having serious challenges while coding remote client machine decided move part regards test consultant,32
0,temporary laptop needed for representative,october needed representative hello dear client representative site since he brought him he needing side order train special requirements he needs machine he connect environment please help out additional details needed please let gladly provide thanks,32
0,command not showing update,sent monday re action required cryptographic prevention hi had laptop closed friday afternoon over weekend when came into was powered powered your computer enable restarted several times today two things noticed though when following steps below noticed have update installed list find returns nothing even though configuration change disable should have done automatically or today after os restarts noticed features dialogue option was still checked unchecked restarted pc thanks senior tester sent monday action required cryptographic prevention importance high hello everyone dangerous cryptographic circulating since friday experts warning round infections could be launched after weekend by far we need keep way we have started rolling out temporary work around computers be followed by more permanent patch for those computers still need you be asked restart your computer least once during monday please delay restart but you can after your work everyone responsible for we expect you delay essential restarts your computer required complete installation work patches whilst our computers downloading distributing these necessary updates there be some impact performance please bear with whilst essential work performed here actions you must take under headings depending your computer over weekend or you have brought back into after weekend or you still roaming if you left your laptop over weekend or you use desktop computer powered your computer enable configuration update be your computer likely went into hibernate mode later after update was you need restart your computer complete configuration update please if you reading message after logging your computer after you have brought back into after weekend we you connected too your computer should apply configuration update itself but better accelerate process please follow these steps forcibly apply temporary work around your computer hit key your keyboard then type you should those words appear small top right corner your screen list programs below program list should include should be one click only single click required command prompt window appears type then hit enter key your keyboard configuration update should apply part disables file sharing once command prompt re appears command prompt window you should restart your computer immediately save any unsaved work close down application programs before you restart your computer should receive essential patch if does already have during monday or tuesday if when you prompted restart your computer install updates make you possible after seeing message if you roaming moment thus connected please try avoid connecting your computer public wireless networks there infection direct or other computers same whilst connected these unprotected networks if strain tries start circulating next hours should be connect you own connection or client client guest wireless or wired there other computers could have become infected with or some future released monday version meantime check your computer for update status follow these steps hit key your keyboard then type you should appear small top right corner your screen list programs below program list should include should be one click only single click required command prompt window appears type list find you can copy paste line into command prompt window hit enter key your keyboard if your response message like update kb authority then your computer required update installed computers already you need take further actions if you response message like above then manually configure temporary work around hit key your keyboard then typing programs features you should programs features appear small top right corner your screen list programs below program list should include programs features maybe more than once click one list programs features appears look for words turn features off left hand side click features dialogue should appear scroll down find file sharing make check next left unchecked then click if you have unchecked check go through some actions disable feature eventually you message asking you restart your computer immediately after restart vulnerable software component disabled you need take further actions until you next your computer should receive essential patch if does already have next you connect also download your computer over connection if you use connect remotely if when you prompted restart your computer install updates make you possible after seeing message case you unable perform actions above or you believe you or another colleague infected contact possible thank you ext hub,32
6,service now amend tape change templates,weekly tape change has assigned hello please update these tickets backup tapes logged escalated instead also amend text yellow link also outdated regards owner weekly tape change has assigned hello please advised record number has assigned reference number details description please tape change details remember fill backup done records backup backup activities location generic location please link kind regards ref msg,56
0,audio issue for laptop hp,audio function laptop was functioning off more specifically during calls noticed was losing connection was blaming connection then raised ticket was impossible join conference call laptop still be able follow through we tried troubleshoot issue but nothing came through changed headsets tried various troubleshooting none worked today noticed audio quality drops even when listening videos inside same thing happened when tried play audio videos,32
2,unlock account,july unlock hi after changing accidentally locked satisfy inquiries update please unlock thanks,4
11,urgent client reports failing error,sent thursday november urgent client reports failing error hi having ongoing error with client reports trying be generated getting error when trying open excel file error message attached could you please assist impacting ability complete monthly vice president,70
0,cable,tuesday cable hi cable name person thanks,32
1,mailing list adjustment,july pm mailing adjustment hi please thank ext,36
0,new purchase po,wednesday february pm purchase po dear purchased port hub gigabit wired please log installation please take consideration mandatory receipts section order receive item ordered kind regards administrator,32
12,maternity leaver access card,pm re maternity leaver form friday pm maternity leaver form hello please help by filling out maternity leaver form thanks ext,73
12,lost badge,sent friday lost badge hello lost badge noticed morning could you please assign another card for send thank you best regards tester en,73
5,instance,wednesday pm instance importance high hi please instance allocated please how process instance urgently thanks,51
8,problems with authentication to oracle system,problems with authentication hi have some troubles with authentication into today received describing past week have missed tried with credentials into but nothing happens message authentication failed how solve problem there any created for thank you for attention tester,66
12,access cards usage belgrade,friday pm cards usage hi please offices each location course assign teams order cards defined control which were more than days cards find out these cards were thanks,73
8,po transaction report question,friday po transaction report question hi please assign reports thank best regards application engineer friday re po transaction report question hi add report also amount available other columns thank head thursday pm re po transaction report question hi guys looked column amount ordered seems correctly populating amount both amount type quantity type great work kind regards thursday pm re po transaction report question po transactions va si tot senior engineer pm po transaction report question hi po transaction report total amount ordered filled po example po amount ordered blank please take thanks head,66
6,leaver center,wednesday leaver form leave date location center hello leaver form has filled by name leaving date location center ad forwarder leaver mailbox did leaver roaming profile did leaver ad rights personal mailbox approver did leaver rights inventory storage required information name work location details floor seat did leaver did leaver token did leaver mobile phone subscription did leaver other please roles disable commercial accounts leaver has detected changed automatic by approver backup pm purchase coordinator approver approver approver approver discipline responsible other did leaver did leaver did leaver did leaver did leaver number did leaver extension leaving details unplanned comments seat row by window back back needed tickets automatically logged best regards note mailbox receive messages,56
7,set up calendar sync,friday november pm re passwords consistent fixed please make tickets messages app calendar sync thanks senior engineer ext date thursday november pm re passwords consistent after reboot requires old best regards digital cell date thursday november re passwords consistent please let which ones old which thanks senior engineer ext date thursday november passwords consistent hello kindly ask she further advise thank analyst ext hub thursday november pm re passwords consistent please let which ones old which thanks senior engineer ext date wednesday november pm passwords consistent hello please assist resolving issues described thanks kind regards analyst ext hub wednesday november pm passwords consistent hi several weeks ago had change since then several were changed passwords successfully several remained old passwords issue fixed please also maybe related issue mobile calendar updated changes updated canceled added meetings change mobile please both these issues copying thanks best regards digital cell,63
1,cancel meetings organized by another person,cancel meetings organized by person hi please help cancel attached recurrent meetings these by colleague maternity leave owner make changes cannot organizer thank kind regards programme portfolio officer,36
2,development,july pm hello colleagues recommended join please help thank,4
10,oracle issue ref,sent friday october issue hi expense report audited auditing ready for processing but when try validate manage cannot find could you please check what happened transferred using process expense reimbursements we experienced similar issues for answer was was because tax setup please attached thank you print screen expense auditing print screen accountant ext,68
9,issue,sent thursday issue dear could you fix below can open approve for left for while when open human window only thank you technical leader managed en,67
9,oracle access does not work,access does work dear sirs madames today received same screen every if would like enter with data can enter access data please check advice with original id with password please check also we be work with if right one before was thank you en with kind regards senior consultant frankfurt main frankfurt main,67
0,master delivered for,re has assigned hi guys please split separates because products allocated thank,32
9,cannot add leave,public holiday leave pot si issue ca solved please help br senior automation tester,67
4,wants to share start up trainings with and,wants share trainings want share trainings accept decline requests,46
6,request for access snow,march pm hello st require same please site sync link interviews link dashboard dashboard reports clone snow kind regards specialist pl,56
1,request for support activate history,pm library pm tot pm si locations site si pm pot face minute pm update pm perfect merge inca pm good pm pm pm hello order activate details how versions document saved want keep minor versions too versions also activated whole library cannot activated certain document best regards engineer march importance high dear order activate history bellow files library forms library demand view demand view please let additional information needed side clarify everything gladly kind regards,36
0,ms project install urgent,october pm install urgent hi location where install today head architecture registered under number whose registered old broad street kingdom provide clients each subsidiaries,32
7,cannot access client inactive,re urgent blocked vs amp hello inform you encounters same issue ref could you please help him troubleshoot thank you best regards manager sent wednesday re urgent blocked vs amp hi with regards mo sent re urgent blocked vs amp hi forwarded invite you please confirm you re fine join proposed by client thank you best regards manager sent wednesday re urgent blocked vs amp hi you have technical contact side we could discuss with thanks mo sent re urgent blocked vs amp hello thanks for helping resolve issue though issue resolved for needs discuss with for longer term please advise when available for catch up with thank you best regards manager sent tuesday re urgent blocked vs amp hi policies have updated take few minutes for go into enabled regards mo sent re urgent blocked vs amp hello below please find information en en en en en en appreciate lot prompt revert these if possible thank you very much best regards manager sent tuesday re urgent blocked vs amp hi similar issue one dealing with for can you provide with list assets name your uses these normally start with en ll disable amp re enable for them regards mo senior infrastructure consultant upcoming holiday th dec th dec sent re urgent blocked vs amp hi contact you asap check what happening regards sent tuesday urgent blocked vs amp importance high hello let you know our blocked can work through client works with updated with updates can connect can we be reverted until we clarify with client necessary infrastructure engineers discuss with ref amp please advise when available for catch up with thank you very much best regards manager,63
1,testing,testing hi please add testing thanks head testing,36
1,remove as a recipient for alert notifications,tuesday undeliverable critical has failed these groups entered found please recipient problem continues please diagnostic information administrators generating remote returned resolver found id id via transport id critical mime version content type mixed boundary part return path date,36
10,oracle logging time issues,sent monday december logging hi we have error when trying log if worked hours per lower we need be able log only hours or hour please below error thank you senior accountant address street center,68
9,please set as career for the oracle system,please hi please regards,67
0,keyboard request for smith,july re keyboard course please log assign thanks kind regards engineer july keyboard hi keyboards cupboard kind regards mobility officer,32
0,memory usage,memory usage hello since got last update computer works slow even if restart computer works fine for minutes than again something eating memory print screen attached could you please lend hand asap thank you engineer en,32
5,issue quality and productivity project amended filters,issue productivity amended filters hi amended productivity filters removed filters reinstate find backlog issues pertaining app thanks care care change happens,51
11,please provide me update access to project,thursday pm please provide update hi please update update forecasts period urgently thanks director,70
8,support needed action required approve requisition incorrect mapping,sent tuesday july needed action required approve requisition hello notice incorrect mapping going incorrect flows can you please confirm communication regarding issue help thanks best regards manager sent tuesday july needed action required approve requisition hello looks like there wrong setup can you please check thanks sent action required approve requisition hi come for approval can you confirm should be approved for client area regards director sent july action required approve requisition approval amount requester entered by flight tickets accommodation frankfurt for justification approve reject lines flight tickets frankfurt for task accommodation for task action history approved approval request submitted view task details,66
12,activate access card for,friday october pm re cards hi noticed guys deactivated card while site assignment please reactivate leave active context going assignment months next offices thanks,73
3,new starter,tuesday october pm hello va ne administration officer,40
11,access to known pipeline pas,wednesday march pm known pipeline hi please myself rights editing rights known unknown pipeline regards officer,70
0,new delivery intend,intend hello received intend headsets partial po please advise please log receiving shipment kind regards engineer ext,32
2,your password expire days,friday october pm expire days hi please per thank friday october pm re expire days hi work around wait updates thanks commercial change street manchester mob october re expire days hi confluence ask change yourself automated reminder let good moment make regards friday october pm expire days importance high hi doing relates thanks commercial change street manchester mob october expire days importance high dear expire days change pc press ctrl alt delete choose change thanks ext originated please detailed disclaimer has automatically added by gateway comply requirement arrived via cautious about origin content replies which contain sensitive information contractual obligations particularly vulnerable these cases adequate employed questions please speak please consider environment printing proud responsible corporate responsibility registered wales st court chart way west rh by regulation authority regulated by conduct authority regulation authority protection calls recorded monitored information confidential copied by intended received error please immediately by returning please delete disclose contents anyone responsibility accepted loss damage arising viruses changes made after originated please detailed disclaimer has automatically added by gateway comply requirement arrived via cautious about origin content replies which contain sensitive information contractual obligations particularly vulnerable these cases adequate employed questions please speak please consider environment printing proud responsible corporate responsibility registered wales st court chart way west rh by regulation authority regulated by conduct authority regulation authority protection calls recorded monitored information confidential copied by intended received error please immediately by returning please delete disclose contents anyone responsibility accepted loss damage arising viruses changes made after,4
1,unable to log after password reset,could connect with password,36
11,client report new pas,sent tuesday october client report hi tried install view can create client report but unfortunately working for receive attached errors can you please forward someone can help thank you officer,70
2,request log and assignment,log assignment hello please log assign queue re wireless thank much please users right over wireless thank senior thank senior engineer,4
0,new purchase po,thursday pm purchase po dear purchased received items galaxy please update number number please update each sn updated include device under user name link link please add allocation device thanks kind regards administrator,32
8,part time working code is closed oracle fusion,part working code closed hi please rise call assign thank best regards tuesday part working code closed automatic part working code closed dear starting july mailbox order improve efficiency split separate groups kindly asking future inquiries thank understanding kind regards,66
2,password reset for,friday pm re hi unfortunately come back his please let completed head analysis friday hi thread advising procedure please disregard provide details intervention also kindly ask keep clients out loop communication supposed employees best regards analyst ext hub friday re hi heard form about bit difficult reviews without kind regards analyst information plantation south great tower street ad re hello confluence he unsure his user credentials him possible thank ex senior analyst ext re hi remember details also kind regards analyst information plantation south great tower street ad pm re hi expired procedure user himself please find procedure attached user name straight forward remember details please let regards friday pm re thanks he got needs resetting help please hi want has confluence user confluence link conf remembers his let he has problems his regards,4
3,new starter,pm re starter form induction hi fill forms back by tomorrow regards head ext starter form induction hi please assist completion attached return form thanks officer registered under number whose registered old broad street kingdom provide clients each subsidiaries separate,40
3,new starter lazar,starter form hello please fill starter form thanks administration officer ready file link attachments starter form note protect against computer viruses programs prevent receiving certain types file attachments determine how attachments handled,40
10,line manager change oracle,friday july pm sheet change hello made seems change remained old please make amendments sheets regards senior software tester,68
8,expense reports access,tuesday july pm expense reports report hi please provide bellow report order download report expense reports accruals absence leader provided by thank kind regards senior accounts payable,66
9,annual leave request incorrect flow for notifying the line managers,hi analyzing case person line requesting off informative video stated request submitted by person notification sent manager imagine correct term line manager for approval however situation described training material notification sent line manager submission seems notification sent only after approval by can you please correct flow notification sent point leave request submission after approves encountered scenario above for annual leave requests done by request was submitted was notified about was approved by get notification point able approve or reject thank you,67
7,help with outlook app,thanks north date thursday re app only apple allowed others turned off for senior engineer ext cell upcoming days off phone number date thursday re app ah sorry what about app same allowed north date thursday re app you forgot thread take care ticket app allowed you be able use or connect thanks senior engineer ext cell upcoming days off phone number date thursday re app yeah app also one question tick server requires encrypted connection north date thursday re app senior engineer ext cell upcoming days off phone number date thursday app hey trying set up app but credentials working what should put under settings for server domain thanks north,63
9,absence request approval error,sent tuesday error hello while trying approve holiday request go following error could you please help out thanks senior manager,67
11,mail pipelines not calculating correctly,sent tuesday pipelines calculating correctly importance high hi could you please raise one more ticket below assign kind regards applications analyst sent tuesday pipelines calculating correctly importance high hi please could you take look pipelines whilst there effort added into them or costs being calculated here example one but can you please check them thanks manager,70
3,sprint and live delivery,friday pm re sprint hi currently investigating keep updated please best regards engineer friday pm re sprint va moment flow friday pm re sprint change ca hot fix si ca senior developer re sprint importance high aspect si final approver ca ca ca care processing cannot create approve his own proposal ne job specialist pm sprint hi please attached build installation package release sprint release includes stories improvements user want grades show user friendly thrown report downloading allow copy formatted text word comments individual proposal screen bulk assign employees benefits scheme flows allow assign employees flows automatic assign employees flows based please also inform about plan perform questions please let thank senior developer,40
0,extended monitor request for laptop,wednesday extended monitor hi extended monitor received building building left monitor floor thank software tester,32
3,new starter,hello please fill date november thank,40
10,issue at report time oracle fusion,thursday july issue report hello after filling report clicked save close button error displayed card cannot saved due error help notified please provide help thank developer,68
0,windows updates,sent thursday re action required updates hello can perform any action installing updates tried times but nothing worked far any help be appreciated thanks regards,32
0,new delivery,hello received items lite black order number lite black order number please advise please log thank engineer ext,32
1,access to com,hi please owner instead working more client thank re hi please share she take over thank officer hello owner please approve looking forward hearing thank kind regards analyst ext history reference history additional comments visible update task task assignment assignee owner closed complete work notes description dear ask please provide shared mailbox thank officer more ref msg,36
4,wants to access,wants please folder accept decline requests,46
5,access,thursday july pm hello arranged thank infrastructure,51
3,access to the section required for setting the employee flows,friday november pm flows unassigned hello section required setting flows discipline unauthorized denied due invalid credentials permission view directory credentials supplied thank friday november pm flows unassigned,40
7,issues with machine,sent tuesday azure server problem with old one hi we need machine azure needs be added also we have problem with current machine db server crashes there assign directly thanks design lead,63
12,access card not working for the,sent thursday merge la la sa va,73
10,staff utilization report,march pm utilization report make opened kind regards analyst march pm utilization report hi utilization report additional filed help basically part report filed tasked details populated sheets report thanks,68
2,external ad account,re has assigned hi typically users themselves out created sign right side condition user has created active directory reason ad please create ad please let re done best regards analyst,4
0,backpack request,backpack dear ask backpack thank intern,32
2,new account domain,october hello please create thank kind regards engineer,4
8,oracle pas report,report hi could you please investigate why we can run report thanks officer th floor blvd district,66
0,to install on computer,thursday install computer hello due better better stability wish erase install mint computer please let achievable senior developer,32
10,po rights,pm po rights hi rights thanks regards,68
0,extension of drive,extension drive hello drive extended by order update thank developer,32
0,new purchase po,thursday february pm purchase po dear purchased pro retina intel kb keyboard mb mouse please log installation please take consideration mandatory receipts section order receive item ordered kind regards administrator,32
0,adapter missing,friday february tower floor hi meeting rooms floor tower adapter second damaged works please replace damaged add instead kind regards out out,32
0,new purchase po,purchase po dear purchased adapters dp cables please log allocation after receive item please take consideration mandatory receipts section order receive item ordered how video link kind regards administrator,32
11,access to pas,tuesday february pm hi please provide tenant kind regards senior,70
0,lost mouse,lost mouse hello lost mouse please help kind regards senior engineer,32
10,project,sent thursday hi could you investigate why figures set yesterday code budget draft seen review client also total cost seen thanks officer th floor blvd district,68
1,md,hi permissions members ad please has approved by questions please let thank senior engineer,36
9,oracle time card error,card error hi can you please unblock or delete added for status error thanks,67
0,temporary laptop,tuesday july pm fail hi stopped working screen black anymore please assist thank,32
6,leavers service now,please close accounts tower,56
2,missing from all staff list,sent monday july list hello receiving sent could you please add list thank you,4
9,error,sent wednesday sent snipping tool hello have problem with blocked sheet can you please help with please have great,67
0,rebuild en,change roaming profile fro rebuild after hello please log tickets roaming profile path her profile after profile changed please log second rebuild her profile thank help kind regards leader pl,32
0,maternity leaver form inventory update,wednesday pm maternity leaver form hi please assist completion attached maternity form accounts must suspended february maternity reasons thank,32
10,access to technology,thursday hi please thank thursday hi approved thanks kind regards accountant ext dear please give entity role thank,68
12,access cards usage,tuesday july pm cards usage hi please assign order cards defined control which were more than days cards find out these cards were thanks,73
3,new starter,friday march pm re starter form hi attached updated thanks head testing friday march pm starter form ext,40
6,leaver form for leave date july location service now,friday july leaver form leave date july location hello leaver form has filled by name leaving date july location ad forwarder leaver mailbox did leaver roaming profile did leaver ad rights personal mailbox approver did leaver rights inventory storage required information name work location details floor seat did leaver did leaver token did leaver mobile phone subscription did leaver other commercial accounts leaver has detected changed automatic by approver backup pm purchase coordinator approver approver approver approver discipline responsible other did leaver did leaver did leaver did leaver did leaver number did leaver extension leaving details unplanned comments needed tickets automatically logged best regards note mailbox receive messages,56
11,pm access to new pas project,friday pm hello please give pm rights thank,70
11,re changes to projects and tasks,re changes tasks hello task has assigned best ready by friday please call thank october pm changes tasks hi attached file which tasks updating prod key which tasks amended key how each item needs changed please let require further clarification please let think these changes completed prod ideally looking these effected prod by thanks,70
12,please allow access to areas to,please allow areas hello please allow floors joining best,73
1,outlook error,sent tuesday july error hi getting following error message there problem with proxy server certificate certificate trusted certifying authority please find attached for more details could you please help solve issue thank you software tester en,36
5,new starter,november pm assistants starter dear please informed starter discipline november senior engineer please create his credentials per attached form thank fantastic ahead officer,51
1,new member,tuesday pm member hi please ask add thank help officer,36
6,monthly tape change tickets are logged without caller name and with a stage of waiting approval,monthly tape change tickets logged without caller name with stage waiting approval occurs with tickets please attached files,56
1,account log issue,sent monday importance high hi can you please be kind check why working for several hours she tried entering credentials odd part we have received some during today enter our credentials but referenced was case her case mine thanks manager,36
1,remove me from ms sd list,re sd hello removed thanks october sd hello please herself tracking purposes thanks,36
8,oracle help with cancelling the combination hold line on invoice,combination hold hi please assign thank kind regards engineer friday pm combination hold hello please help invoice possible process closing two days has combination hold cancel thank accounts payable,66
3,new starter bucharest,thursday pm re va ne si va la wednesday pm hello va ne si administration officer,40
9,absence requests approval notifications for direct reports,sent tuesday hi colleague sent his annual leave by because ultimately after submitting resubmitting his requests there was other way for know these dates line his manager manager still his requests reach we have same situation exactly same with requests can you please check what happening thanks manager sent tuesday consultant address blvd th floor district,67
7,plugs not working,sent december plugs working hi guys plugs working start row number kitchen towards meeting room back kitchen black keyboard next plug thank you december th,63
10,please action direct reports missing time maternity leaver,sent thursday november please action direct reports hi guys think we receive these already left maternity leave there something you could help with thank you very much sent thursday november please action direct reports dear manager part established processes each required submit his weekly basis each friday for past week must be submitted for approval you receiving because some your direct reports haven followed process please help cascade accordingly gets possible below breakdown your direct reports manager country for for date total days,68
2,re request exception has been assigned to,re has assigned hello please left him his user disabled ad best regards engineer,4
12,id card needed,forgot id card please provide temporary id card,73
1,change owner,wednesday november pm change owner hi please make owner thanks agile information confidential,36
7,network issues both wireless and cable client machines,sent tuesday march issues wireless cable hi we working floor using laptop over last week we have experienced issues with wireless cable connection we have client connect through their resources crashing randomly times becoming big issue we working distributed teams calls screen sharing vital for our good collaboration productivity calls interrupted we re able join meetings anymore can someone investigate issue kind regards test lead ext,63
9,time card approval,tuesday pm card issue importance high hi seems issues present yesterday evening received again attached please thank pm card issue importance high hi received approve cards others his understood cards must approved by please make adjustments route attached received friday till today distinct ones were several same card thank,67
11,access to pas,wednesday march good morning please client level accounts also please provide thanks officer,70
0,headset issues,headset issues hi starter package along with laptop received headset model headset detected automatically tried downloading latest driver official site latest driver there for tried several different ways installing driver noted here with success forum hardware matter what try always get situation device manager sound control panel please advise further actions or please provide with different model headset best regards,32
5,password needs to be reset,password needs be reset hi guys could you please reset password si our client director please priority thank you much manager,51
0,allocation new purchase po,july pm purchase po dear purchased la type please log allocation please take consideration mandatory receipts section order receive item ordered how video please explorer kind regards administrator,32
0,po,pm good evening monitor has present under please log added growth present under her user name then believe growth please needed thank administrator phone,32
4,access to unique permissions folder not working,minute la one ca si la sent wednesday march access unique permissions folder working importance high hi can you please investigate why cannot access below folder unique permissions because only needs access folder granted him contribute access directly opportunities opp if requests access approve automatically included members grants him access whole site thanks officer en,46
11,new pas period adjustments,wednesday pm period adjustments hi adjustments made period please overwrite figures starting march thank,70
0,tuesday circuit test,october pm test va facility fax cell october pm test va maine va si ca scop precis care fie si se va la si device footnote confirms has by secure presence malicious code vandals computer viruses,32
10,time sheet to be rejected,friday october pm sheet rejected importance high hi please cancel please needs changes thank next planned leave blvd floor,68
